order_id,order_date,customer_id,segment,region,channel,category,sub_category,quantity,unit_price,discount,revenue,profit,ship_mode,delivery_days,satisfaction_score,returned,currency
ORD-103712,2024-08-19,CUST-01361,Corporate,South,Web,Office Supplies,Labels,5,19.86,0.0,99.3,35.85,Standard,5.0,3.0,False,GBP
ORD-104790,2025-05-04,CUST-00037,Home Office,North,Web,Office Supplies,Binders,6,15.09,0.0,90.54,24.63,Standard,5.0,3.4,False,GBP
ORD-100233,2025-02-27,CUST-00676,Consumer,West,Web,Technology,Phones,1,536.48,0.2,429.18,37.77,Standard,6.0,4.1,False,GBP
ORD-100394,2024-11-21,CUST-00815,Home Office,East,Web,Office Supplies,Art,3,17.83,0.0,53.49,17.38,Standard,5.0,3.7,False,GBP
ORD-103650,2025-08-19,CUST-00754,Consumer,East,Marketplace,Office Supplies,Storage,4,13.46,0.0,53.84,17.77,Standard,7.0,2.7,False,GBP
ORD-102236,2025-04-20,CUST-00525,Consumer,East,Mobile App,Furniture,Furnishings,3,360.01,0.3,756.02,96.01,Standard,6.0,3.0,False,GBP
ORD-104537,2025-07-20,CUST-00396,Consumer,West,Web,Furniture,Bookcases,7,129.75,0.0,908.25,342.41,Standard,5.0,1.9,False,GBP
ORD-104712,2025-01-23,CUST-00028,Consumer,East,Web,Furniture,Chairs,8,174.79,0.0,1398.32,255.89,Standard,6.0,2.9,True,GBP
ORD-102661,2024-06-20,CUST-01290,Home Office,North,Marketplace,Furniture,Bookcases,6,437.52,0.0,2625.12,637.9,Standard,6.0,,False,GBP
ORD-100436,2025-07-09,CUST-01283,Home Office,North,Web,Office Supplies,Storage,3,39.04,0.0,117.12,30.1,First Class,4.0,3.0,False,GBP
ORD-100163,2025-09-16,CUST-00319,Corporate,Central,Web,Furniture,Chairs,2,149.2,0.4,179.04,29.18,Second Class,5.0,3.4,False,GBP
ORD-103931,2024-07-18,CUST-00745,Corporate,South,Mobile App,Office Supplies,Paper,2,26.6,0.0,53.2,8.19,Second Class,4.0,3.9,False,GBP
ORD-103266,2025-06-19,CUST-01210,Corporate,North,Web,Technology,Copiers,7,1107.42,0.0,7751.94,2054.26,Standard,7.0,3.1,False,GBP
ORD-101807,2025-11-18,CUST-00057,Consumer,South,Web,Furniture,Bookcases,6,121.1,0.2,581.28,188.33,Standard,5.0,5.0,False,GBP
ORD-103247,2024-03-01,CUST-01036,Corporate,North,Marketplace,Office Supplies,Binders,8,19.96,0.4,95.81,19.93,Standard,7.0,,False,GBP
ORD-102867,2024-07-16,CUST-00968,Consumer,East,Marketplace,Furniture,Furnishings,1,324.12,0.0,324.12,100.48,Standard,,3.0,False,GBP
ORD-101546,2025-04-12,CUST-00569,Consumer,North,Web,Office Supplies,Art,1,17.44,0.2,13.95,0.06,Standard,6.0,3.9,False,GBP
ORD-102562,2024-08-28,CUST-00980,Consumer,North,Mobile App,Technology,Accessories,5,250.38,0.0,1251.9,338.01,Standard,6.0,3.4,False,GBP
ORD-100775,2024-08-24,CUST-01175,Consumer,Central,Marketplace,Furniture,Chairs,1,238.53,0.0,238.53,77.05,Same Day,2.0,4.1,False,GBP
ORD-101468,2025-12-08,CUST-00346,Home Office,South,Web,Office Supplies,Paper,5,12.79,0.3,44.76,1.61,Standard,6.0,3.6,False,GBP
ORD-100252,2024-02-23,CUST-00804,Consumer,East,Marketplace,Furniture,Tables,6,274.23,0.1,1480.84,490.16,Standard,6.0,3.5,False,GBP
ORD-100424,2025-10-18,CUST-01048,Home Office,East,Web,Furniture,Bookcases,1,227.34,0.0,227.34,62.75,Second Class,2.0,3.6,False,GBP
ORD-102534,2025-01-17,CUST-01067,Corporate,South,Web,Technology,Machines,4,614.57,0.4,1474.97,290.57,Standard,5.0,,False,GBP
ORD-102379,2025-09-06,CUST-00572,Consumer,West,Marketplace,Technology,Phones,8,268.21,0.15,1823.83,631.05,Second Class,5.0,4.9,False,GBP
ORD-100792,2025-03-02,CUST-00953,Consumer,North,Web,Technology,Accessories,4,503.14,0.4,1207.54,102.64,Standard,7.0,4.7,False,GBP
ORD-100913,2025-08-03,CUST-00208,Home Office,East,Mobile App,Office Supplies,Binders,7,21.96,0.3,107.6,15.92,Second Class,4.0,4.2,False,GBP
ORD-102630,2025-08-27,CUST-00772,,West,Mobile App,Office Supplies,Labels,3,9.06,0.3,19.03,3.52,Second Class,4.0,3.5,False,GBP
ORD-100577,2024-05-02,CUST-00622,Home Office,North,Web,Office Supplies,Storage,2,78.03,0.0,156.06,75.53,Second Class,4.0,,True,GBP
ORD-103459,2025-11-16,CUST-01048,Consumer,Central,Marketplace,Office Supplies,Labels,1,18.52,0.1,16.67,4.8,Standard,6.0,2.7,False,GBP
ORD-103797,2025-11-10,CUST-00631,Consumer,Central,Web,Office Supplies,Labels,2,28.02,0.1,50.44,9.43,Standard,6.0,3.1,False,GBP
ORD-100747,2024-02-26,CUST-00285,,Central,Mobile App,Furniture,Tables,6,453.4,0.1,2448.36,575.36,First Class,1.0,4.5,False,GBP
ORD-104005,2025-05-01,CUST-01177,Home Office,East,Web,Technology,Machines,1,183.77,0.0,183.77,56.78,Second Class,1.0,3.6,False,GBP
ORD-104307,2024-06-16,CUST-00760,Corporate,Central,Mobile App,Office Supplies,Paper,1,28.73,0.2,22.98,6.39,Second Class,4.0,4.5,False,GBP
ORD-103936,2024-06-26,CUST-00504,Consumer,Central,Mobile App,Furniture,Bookcases,3,229.21,0.0,687.63,236.54,Standard,7.0,4.9,False,GBP
ORD-104522,2024-01-13,CUST-00583,Consumer,North,Web,Office Supplies,Storage,7,11.98,0.0,83.86,25.91,Standard,5.0,4.0,False,GBP
ORD-103935,2024-03-05,CUST-00688,Consumer,South,Web,Technology,Copiers,8,228.5,0.0,1828.0,519.15,First Class,3.0,3.8,False,GBP
ORD-103992,2024-07-27,CUST-01243,Consumer,Central,Marketplace,Furniture,Furnishings,8,85.23,0.3,477.29,76.37,Standard,5.0,3.9,False,GBP
ORD-103954,2025-11-27,CUST-01063,Consumer,West,Mobile App,Office Supplies,Art,3,70.18,0.15,178.96,33.11,Second Class,6.0,3.0,False,GBP
ORD-100579,2025-10-31,CUST-00675,Consumer,Central,Marketplace,Furniture,Tables,8,392.54,0.3,2198.22,402.27,Standard,4.0,4.5,False,GBP
ORD-100670,2025-12-12,CUST-00184,Home Office,East,Mobile App,Office Supplies,Labels,5,24.27,0.2,97.08,19.03,Standard,5.0,4.4,False,GBP
ORD-101289,2024-02-14,CUST-00117,Home Office,Central,Web,Office Supplies,Art,3,61.94,0.0,185.82,79.16,Standard,4.0,3.5,False,GBP
ORD-103640,2024-03-05,CUST-00696,Home Office,West,Marketplace,Furniture,Tables,6,371.27,0.2,1782.1,522.16,Standard,7.0,1.7,False,GBP
ORD-102850,2025-04-07,CUST-01117,Consumer,East,Mobile App,Furniture,Tables,7,263.84,0.0,1846.88,600.24,First Class,4.0,3.3,False,GBP
ORD-102306,2025-01-23,CUST-01334,Corporate,West,Mobile App,Furniture,Chairs,3,277.24,0.2,665.38,37.93,Standard,6.0,4.0,False,GBP
ORD-102505,2025-01-21,CUST-01387,,West,Marketplace,Technology,Copiers,3,715.96,0.4,1288.73,158.51,Standard,5.0,3.8,False,GBP
ORD-102772,2025-12-04,CUST-01271,Consumer,North,Web,Office Supplies,Paper,2,27.23,0.1,49.01,11.66,Standard,5.0,4.6,False,GBP
ORD-100115,2025-07-25,CUST-00603,Consumer,South,Mobile App,Technology,Phones,6,447.21,0.4,1609.96,161.0,Standard,6.0,2.6,False,GBP
ORD-104081,2025-09-25,CUST-00915,Consumer,East,Mobile App,Office Supplies,Art,6,38.35,0.2,184.08,68.11,Second Class,2.0,5.0,True,GBP
ORD-101103,2025-01-03,CUST-00411,Consumer,South,Marketplace,Technology,Phones,7,460.48,0.4,1934.02,83.16,Standard,5.0,2.7,False,GBP
ORD-101841,2024-08-25,CUST-00334,Corporate,North,Web,Office Supplies,Art,2,17.62,0.1,31.72,6.15,Second Class,6.0,4.7,False,GBP
ORD-104840,2024-06-01,CUST-00948,Consumer,West,Mobile App,Furniture,Furnishings,2,169.32,0.0,338.64,158.14,First Class,1.0,3.7,False,GBP
ORD-104362,2025-01-23,CUST-00531,Consumer,North,Marketplace,Furniture,Bookcases,5,414.76,0.1,1866.42,565.53,Second Class,4.0,4.5,False,GBP
ORD-101297,2025-11-24,CUST-01246,,West,Web,Technology,Accessories,7,297.2,0.15,1768.34,567.64,First Class,2.0,3.4,False,GBP
ORD-104448,2025-05-18,CUST-00937,Home Office,East,Web,Office Supplies,Paper,6,12.43,0.2,59.66,14.92,Standard,6.0,2.1,False,GBP
ORD-101899,2024-09-07,CUST-00731,Corporate,Central,Mobile App,Office Supplies,Paper,4,23.01,0.4,55.22,6.3,Second Class,7.0,2.2,False,GBP
ORD-100546,2025-09-20,CUST-00967,Corporate,North,Web,Furniture,Bookcases,2,127.07,0.3,177.9,7.65,Second Class,4.0,3.9,False,GBP
ORD-103900,2025-06-20,CUST-00341,Consumer,West,Web,Office Supplies,Art,2,24.69,0.4,29.63,2.04,Standard,6.0,3.3,False,GBP
ORD-101007,2025-08-31,CUST-00804,,North,Mobile App,Furniture,Bookcases,7,566.81,0.4,2380.6,252.34,First Class,1.0,4.9,False,GBP
ORD-102007,2025-10-19,CUST-01351,Home Office,Central,Web,Office Supplies,Storage,1,19.39,0.3,13.57,3.16,Standard,4.0,4.2,False,GBP
ORD-101964,2024-09-03,CUST-01258,Consumer,East,Web,Furniture,Furnishings,3,512.07,0.0,1536.21,526.92,Same Day,5.0,3.7,False,GBP
ORD-102465,2025-02-19,CUST-00157,Consumer,South,Marketplace,Office Supplies,Art,8,30.34,0.0,242.72,82.77,Standard,6.0,3.9,False,GBP
ORD-100046,2024-05-24,CUST-00124,Consumer,South,Marketplace,Furniture,Bookcases,5,137.64,0.3,481.74,97.79,Standard,8.0,3.3,False,GBP
ORD-100309,2025-05-29,CUST-00617,Consumer,North,Mobile App,Technology,Phones,1,318.35,0.0,318.35,112.06,Second Class,0.0,3.6,False,GBP
ORD-100877,2025-03-05,CUST-00585,Home Office,South,Web,Furniture,Tables,5,230.24,0.0,1151.2,237.15,First Class,5.0,4.3,False,GBP
ORD-100720,2024-03-20,CUST-00407,Consumer,South,Marketplace,Furniture,Chairs,2,147.05,0.0,294.1,79.41,First Class,4.0,2.8,False,GBP
ORD-101282,2025-06-30,CUST-00351,Consumer,East,Mobile App,Office Supplies,Storage,3,19.18,0.2,46.03,8.24,Standard,5.0,3.7,False,GBP
ORD-101524,2024-05-23,CUST-00265,Home Office,West,Mobile App,Technology,Accessories,2,170.74,0.0,341.48,79.91,Standard,6.0,2.9,False,GBP
ORD-103043,2025-11-20,CUST-00709,Home Office,West,Marketplace,Technology,Accessories,2,1276.59,0.4,1531.91,376.85,Standard,4.0,,False,GBP
ORD-103775,2024-04-08,CUST-00748,Home Office,Central,Mobile App,Office Supplies,Binders,8,23.32,0.2,149.25,24.03,Standard,6.0,4.2,False,GBP
ORD-100946,2025-10-21,CUST-00363,Corporate,West,Web,Office Supplies,Art,3,61.22,0.4,110.2,34.49,Standard,5.0,4.2,False,GBP
ORD-103964,2025-11-05,CUST-00662,,West,Web,Office Supplies,Binders,6,24.89,0.4,89.6,12.63,Standard,7.0,4.0,False,GBP
ORD-103398,2025-07-16,CUST-01268,Corporate,North,Mobile App,Office Supplies,Paper,8,19.74,0.0,157.92,66.64,Standard,6.0,4.3,True,GBP
ORD-104612,2024-11-19,CUST-00642,Consumer,East,Marketplace,Technology,Phones,5,461.6,0.1,2077.2,336.51,First Class,6.0,3.4,True,GBP
ORD-100149,2024-06-09,CUST-00312,Home Office,West,Marketplace,Technology,Copiers,5,288.81,0.1,1299.64,324.91,First Class,5.0,3.7,True,GBP
ORD-103260,2025-05-27,CUST-00186,,Central,Marketplace,Furniture,Chairs,5,305.79,0.0,1528.95,496.91,Standard,7.0,2.7,False,GBP
ORD-100407,2025-03-20,CUST-00760,Corporate,East,Web,Technology,Machines,3,136.91,0.0,410.73,115.42,First Class,1.0,4.1,False,GBP
ORD-103810,2024-10-26,CUST-00200,Home Office,East,Mobile App,Office Supplies,Storage,5,23.74,0.0,118.7,31.46,Standard,9.0,3.4,False,GBP
ORD-101747,2024-09-27,CUST-01331,Consumer,North,Marketplace,Technology,Machines,3,705.25,0.15,1798.39,413.63,Second Class,3.0,4.4,False,GBP
ORD-101339,2024-04-02,CUST-00530,Corporate,Central,Web,Office Supplies,Labels,4,57.71,0.0,230.84,101.34,First Class,3.0,3.4,False,GBP
ORD-104512,2024-09-13,CUST-00825,,South,Web,Technology,Phones,2,845.94,0.0,1691.88,402.67,Standard,,4.2,False,GBP
ORD-101955,2024-07-07,CUST-00250,Home Office,East,Web,Furniture,Furnishings,8,254.34,0.0,2034.72,482.23,Second Class,2.0,4.5,False,GBP
ORD-104698,2025-03-23,CUST-00268,Corporate,West,Web,Technology,Phones,8,1029.74,0.1,7414.13,2001.82,Standard,4.0,4.4,False,GBP
ORD-100805,2024-02-02,CUST-01280,Consumer,Central,Web,Technology,Copiers,8,389.3,0.15,2647.24,886.83,Standard,5.0,3.5,False,GBP
ORD-103501,2025-04-20,CUST-00378,Consumer,East,Marketplace,Technology,Phones,1,315.38,0.0,315.38,87.36,Standard,7.0,4.3,False,GBP
ORD-104454,2024-06-11,CUST-00646,Consumer,North,Marketplace,Office Supplies,Paper,1,16.48,0.3,11.54,4.34,Standard,7.0,3.4,False,GBP
ORD-100624,2025-04-17,CUST-00150,Corporate,Central,Web,Office Supplies,Binders,7,35.77,0.0,250.39,95.15,Standard,8.0,,False,GBP
ORD-104920,2025-08-07,CUST-00903,Consumer,East,Mobile App,Technology,Machines,6,364.15,0.4,1310.94,226.79,Standard,5.0,3.2,False,GBP
ORD-100174,2024-12-02,CUST-00037,Corporate,East,Mobile App,Furniture,Chairs,4,79.69,0.15,270.95,43.08,Standard,6.0,,False,GBP
ORD-101032,2024-11-26,CUST-01082,Consumer,Central,Phone,Office Supplies,Binders,4,14.13,0.1,50.87,10.89,Standard,9.0,3.8,False,GBP
ORD-102240,2024-04-03,CUST-00945,Consumer,North,Web,Office Supplies,Art,8,41.4,0.3,231.84,13.91,Standard,5.0,,False,GBP
ORD-100330,2025-06-11,CUST-00023,Consumer,Central,Mobile App,Office Supplies,Paper,3,19.14,0.0,57.42,18.95,Standard,4.0,4.0,False,GBP
ORD-102169,2024-08-26,CUST-00208,Home Office,East,Mobile App,Technology,Accessories,8,858.88,0.0,6871.04,2700.32,Standard,6.0,3.6,False,GBP
ORD-104363,2025-06-22,CUST-00287,Consumer,West,Mobile App,Furniture,Chairs,1,99.83,0.0,99.83,39.53,Standard,6.0,3.1,False,GBP
ORD-101429,2025-08-01,CUST-00991,Corporate,Central,Web,Office Supplies,Art,3,28.84,0.0,86.52,21.02,First Class,3.0,3.1,False,GBP
ORD-103431,2025-12-12,CUST-00512,Consumer,South,Phone,Technology,Accessories,4,183.41,0.2,586.91,125.01,Second Class,3.0,3.4,False,GBP
ORD-100311,2025-04-23,CUST-00822,Consumer,West,Web,Office Supplies,Art,5,37.99,0.3,132.96,20.74,Standard,,2.6,False,GBP
ORD-103129,2024-03-21,CUST-00089,Home Office,South,Phone,Furniture,Bookcases,7,478.4,0.15,2846.48,1001.96,Second Class,3.0,3.2,False,GBP
ORD-104051,2024-07-03,CUST-00681,Consumer,West,Web,Furniture,Bookcases,1,171.7,0.3,120.19,24.16,Standard,7.0,3.5,False,GBP
ORD-101042,2024-09-22,CUST-01126,Consumer,South,Web,Furniture,Bookcases,2,178.03,0.3,249.24,61.81,First Class,4.0,2.7,False,GBP
ORD-101936,2025-09-05,CUST-01379,Corporate,Central,Web,Technology,Accessories,1,230.17,0.3,161.12,-1.29,Same Day,4.0,4.8,True,GBP
ORD-100740,2025-11-07,CUST-00404,Consumer,Central,Web,Office Supplies,Storage,4,69.29,0.3,194.01,-3.69,Same Day,3.0,3.0,False,GBP
ORD-101762,2025-01-12,CUST-01099,Home Office,East,Web,Furniture,Bookcases,2,96.06,0.0,192.12,72.62,Second Class,3.0,3.9,False,GBP
ORD-102930,2024-07-22,CUST-00076,Corporate,East,Mobile App,Furniture,Tables,6,497.66,0.0,2985.96,1176.47,Second Class,4.0,3.7,False,GBP
ORD-104694,2024-01-26,CUST-01285,Corporate,Central,Marketplace,Office Supplies,Art,4,22.92,0.0,91.68,33.19,Second Class,3.0,3.8,False,GBP
ORD-104811,2025-01-17,CUST-00295,Consumer,South,Web,Technology,Accessories,3,239.36,0.0,718.08,255.64,Second Class,5.0,3.5,False,GBP
ORD-103451,2025-04-25,CUST-00262,Home Office,West,Mobile App,Furniture,Tables,4,335.16,0.4,804.38,176.16,Second Class,3.0,3.4,False,GBP
ORD-104014,2025-10-10,CUST-00470,Corporate,South,Web,Office Supplies,Labels,5,26.33,0.0,131.65,48.32,Second Class,5.0,4.0,False,GBP
ORD-101984,2025-09-06,CUST-01022,,West,Phone,Technology,Copiers,4,359.77,0.2,1151.26,330.41,Second Class,3.0,5.0,False,GBP
ORD-104979,2025-07-26,CUST-00228,Home Office,Central,Mobile App,Office Supplies,Art,5,35.21,0.2,140.84,40.42,First Class,0.0,,False,GBP
ORD-103199,2024-05-13,CUST-00479,Corporate,South,Mobile App,Office Supplies,Paper,5,14.09,0.0,70.45,20.15,Second Class,6.0,3.7,False,GBP
ORD-100017,2024-08-19,CUST-00890,Corporate,Central,Web,Technology,Machines,4,842.62,0.2,2696.38,323.57,Standard,7.0,1.9,True,GBP
ORD-100353,2024-05-15,CUST-00592,Home Office,South,Web,Office Supplies,Labels,7,11.44,0.15,68.07,16.06,Standard,7.0,3.8,False,GBP
ORD-100257,2024-09-12,CUST-01209,Consumer,East,Marketplace,Technology,Phones,3,305.7,0.3,641.97,55.21,Standard,4.0,5.0,True,GBP
ORD-104995,2025-10-01,CUST-00668,Consumer,North,Web,Technology,Copiers,1,282.06,0.0,282.06,89.13,Standard,6.0,2.5,False,GBP
ORD-102910,2024-01-05,CUST-00039,Corporate,Central,Mobile App,Office Supplies,Storage,5,42.18,0.1,189.81,62.26,Same Day,1.0,3.7,False,GBP
ORD-104716,2025-10-13,CUST-00097,Home Office,Central,Mobile App,Office Supplies,Storage,3,32.5,0.0,97.5,40.27,Standard,8.0,4.9,False,GBP
ORD-104957,2024-09-11,CUST-00727,Corporate,South,Mobile App,Furniture,Bookcases,5,249.45,0.2,997.8,195.57,Standard,6.0,4.2,False,GBP
ORD-101528,2024-06-28,CUST-01373,,West,Mobile App,Office Supplies,Art,2,99.88,0.2,159.81,44.91,Second Class,5.0,3.8,False,GBP
ORD-100059,2024-08-19,CUST-00564,Consumer,Central,Web,Office Supplies,Binders,6,11.52,0.15,58.75,20.15,Second Class,6.0,4.0,False,GBP
ORD-101611,2025-11-23,CUST-01304,Consumer,Central,Marketplace,Office Supplies,Art,7,21.23,0.1,133.75,50.42,Second Class,5.0,3.7,False,GBP
ORD-104125,2024-03-14,CUST-00169,,North,Web,Office Supplies,Paper,8,74.18,0.3,415.41,88.48,First Class,2.0,4.6,False,GBP
ORD-104319,2025-01-15,CUST-00889,Corporate,Central,Marketplace,Furniture,Bookcases,5,259.86,0.3,909.51,224.65,First Class,2.0,3.6,False,GBP
ORD-101094,2025-04-03,CUST-00094,Consumer,West,Marketplace,Office Supplies,Labels,6,13.77,0.4,49.57,3.77,Standard,4.0,2.8,False,GBP
ORD-104315,2024-12-06,CUST-00358,Corporate,West,Mobile App,Technology,Machines,2,395.97,0.15,673.15,240.31,Standard,5.0,3.6,False,GBP
ORD-102469,2024-11-30,CUST-01370,Home Office,South,Mobile App,Office Supplies,Binders,6,24.59,0.0,147.54,38.07,Standard,5.0,2.0,False,GBP
ORD-103617,2025-07-18,CUST-01290,Consumer,North,Web,Technology,Copiers,2,224.45,0.2,359.12,27.29,Second Class,4.0,3.7,True,GBP
ORD-100859,2025-05-03,CUST-00406,Consumer,East,Mobile App,Furniture,Furnishings,1,187.75,0.1,168.98,49.0,Standard,4.0,4.4,False,GBP
ORD-100012,2024-04-25,CUST-00268,Corporate,North,Mobile App,Furniture,Chairs,7,378.57,0.0,2649.99,765.85,First Class,2.0,3.9,False,GBP
ORD-104323,2025-06-18,CUST-01069,Home Office,North,Marketplace,Office Supplies,Storage,1,45.14,0.0,45.14,13.54,Standard,7.0,4.0,False,GBP
ORD-104060,2025-06-16,CUST-00628,Corporate,North,Web,Furniture,Tables,5,263.14,0.0,1315.7,556.54,Standard,5.0,4.8,False,GBP
ORD-102419,2024-09-15,CUST-00106,Consumer,West,Mobile App,Technology,Machines,6,495.42,0.0,2972.52,1352.5,Same Day,3.0,4.8,False,GBP
ORD-100388,2024-01-02,CUST-01005,Consumer,Central,Mobile App,Technology,Phones,4,457.95,0.2,1465.44,285.76,First Class,3.0,,False,GBP
ORD-102199,2025-01-28,CUST-00522,Home Office,Central,Mobile App,Furniture,Chairs,6,563.26,0.2,2703.65,838.13,Standard,6.0,2.8,False,GBP
ORD-100419,2025-01-20,CUST-00658,Consumer,North,Mobile App,Furniture,Bookcases,5,322.67,0.0,1613.35,490.46,First Class,5.0,3.8,False,GBP
ORD-104457,2024-01-08,CUST-01073,Consumer,East,Mobile App,Office Supplies,Art,4,19.38,0.3,54.26,11.72,Standard,5.0,1.7,True,GBP
ORD-103759,2024-09-14,CUST-00502,Consumer,South,Mobile App,Technology,Phones,7,1203.8,0.4,5055.96,980.86,Standard,5.0,5.0,False,GBP
ORD-103950,2025-08-26,CUST-00952,Consumer,West,Mobile App,Furniture,Tables,5,294.98,0.0,1474.9,561.94,Second Class,3.0,,False,GBP
ORD-104996,2025-12-21,CUST-00375,Consumer,East,Mobile App,Technology,Machines,5,237.45,0.2,949.8,304.89,Second Class,5.0,2.8,False,GBP
ORD-101566,2024-11-15,CUST-00261,Home Office,South,Mobile App,Office Supplies,Binders,2,15.1,0.0,30.2,11.48,Standard,7.0,4.4,False,GBP
ORD-104280,2024-09-12,CUST-01294,Corporate,North,Marketplace,Office Supplies,Storage,8,29.61,0.4,142.13,19.9,Standard,5.0,4.6,False,GBP
ORD-101731,2024-10-06,CUST-00931,Consumer,South,Phone,Technology,Accessories,1,365.63,0.2,292.5,61.13,Same Day,0.0,4.2,False,GBP
ORD-100937,2024-10-29,CUST-00350,Consumer,South,Marketplace,Office Supplies,Binders,2,14.99,0.0,29.98,6.81,Standard,9.0,4.5,False,GBP
ORD-102009,2025-10-21,CUST-00274,Consumer,North,Mobile App,Furniture,Tables,5,501.97,0.1,2258.87,456.29,Second Class,2.0,5.0,False,GBP
ORD-102541,2025-09-23,CUST-01066,Home Office,East,Web,Office Supplies,Binders,7,36.41,0.3,178.41,27.65,Standard,6.0,5.0,False,GBP
ORD-104500,2024-09-09,CUST-00979,Corporate,North,Web,Office Supplies,Art,2,10.64,0.15,18.09,5.92,First Class,3.0,3.9,False,GBP
ORD-102067,2025-07-05,CUST-00029,,North,Web,Office Supplies,Storage,4,22.78,0.15,77.45,15.49,Standard,7.0,3.3,False,GBP
ORD-102685,2024-09-23,CUST-01106,Home Office,East,Mobile App,Technology,Accessories,8,658.98,0.0,5271.84,600.99,Second Class,3.0,5.0,False,GBP
ORD-100427,2024-01-13,CUST-00076,Corporate,East,Web,Office Supplies,Art,1,63.21,0.1,56.89,16.73,Second Class,7.0,3.7,False,GBP
ORD-104823,2024-01-15,CUST-00516,Consumer,North,Mobile App,Technology,Accessories,6,683.89,0.0,4103.34,1329.48,Standard,4.0,4.2,False,GBP
ORD-101307,2024-05-08,CUST-00559,Home Office,East,Mobile App,Technology,Machines,1,306.37,0.15,260.41,58.59,Standard,7.0,2.8,False,GBP
ORD-101373,2024-06-30,CUST-00251,Corporate,South,Web,Furniture,Furnishings,6,178.14,0.0,1068.84,316.38,Second Class,5.0,4.8,False,GBP
ORD-100304,2025-05-06,CUST-01220,Corporate,Central,Marketplace,Office Supplies,Storage,6,30.38,0.15,154.94,35.02,Standard,2.0,4.9,False,GBP
ORD-101377,2024-06-26,CUST-00086,Consumer,East,Marketplace,Technology,Copiers,8,337.72,0.15,2296.5,679.76,Second Class,3.0,,False,GBP
ORD-100908,2024-02-14,CUST-00617,Corporate,East,Mobile App,Furniture,Tables,6,233.93,0.3,982.51,75.65,Standard,6.0,5.0,False,GBP
ORD-100408,2024-02-07,CUST-00770,Corporate,North,Mobile App,Furniture,Bookcases,5,245.88,0.1,1106.46,450.33,Same Day,2.0,4.7,False,GBP
ORD-104718,2024-10-27,CUST-00607,Consumer,East,Web,Furniture,Chairs,3,146.92,0.0,440.76,119.01,Standard,8.0,4.0,False,GBP
ORD-102763,2024-02-26,CUST-01349,,West,Marketplace,Office Supplies,Binders,6,22.91,0.1,123.71,28.45,Same Day,0.0,3.5,True,GBP
ORD-100980,2025-12-16,CUST-01212,Consumer,East,Mobile App,Office Supplies,Storage,6,37.24,0.0,223.44,91.16,First Class,2.0,5.0,False,GBP
ORD-101441,2025-09-01,CUST-01119,Consumer,South,Web,Office Supplies,Labels,5,15.52,0.2,62.08,15.95,Standard,3.0,4.3,False,GBP
ORD-102967,2025-09-16,CUST-00932,Consumer,North,Web,Office Supplies,Art,5,43.96,0.0,219.8,65.06,First Class,3.0,3.2,False,GBP
ORD-103354,2025-11-29,CUST-00505,Corporate,East,Web,Furniture,Furnishings,1,116.69,0.0,4667.6,29.17,Standard,5.0,4.2,False,GBP
ORD-100087,2025-05-14,CUST-00428,Consumer,North,Marketplace,Office Supplies,Binders,2,25.77,0.3,36.08,6.93,Standard,6.0,4.0,False,GBP
ORD-104621,2024-05-29,CUST-00067,Consumer,West,Web,Furniture,Furnishings,4,297.25,0.3,832.3,192.26,Standard,8.0,4.6,False,GBP
ORD-101648,2024-03-26,CUST-00129,,East,Mobile App,Furniture,Chairs,4,351.45,0.3,984.06,252.9,Standard,8.0,3.7,False,GBP
ORD-100512,2025-03-24,CUST-00311,Consumer,Central,Marketplace,Furniture,Tables,2,247.84,0.0,495.68,124.91,Second Class,2.0,3.5,False,GBP
ORD-102157,2025-05-18,CUST-00150,Corporate,North,Web,Office Supplies,Binders,6,28.42,0.1,153.47,48.8,Second Class,4.0,3.3,False,GBP
ORD-100679,2025-12-19,CUST-01075,Consumer,Central,Mobile App,Technology,Copiers,6,589.57,0.15,3006.81,568.29,Second Class,5.0,3.5,False,GBP
ORD-104477,2024-02-11,CUST-01067,Consumer,North,Marketplace,Furniture,Bookcases,3,160.22,0.0,480.66,153.33,First Class,1.0,3.0,False,GBP
ORD-101724,2025-04-25,CUST-00164,Consumer,East,Web,Furniture,Bookcases,3,205.39,0.0,616.17,210.73,Standard,4.0,3.8,False,GBP
ORD-103648,2025-03-09,CUST-00477,,West,Mobile App,Furniture,Bookcases,5,567.76,0.15,2412.98,678.05,Standard,6.0,4.3,False,GBP
ORD-103085,2025-06-23,CUST-00083,Consumer,West,Web,Technology,Copiers,4,584.68,0.0,2338.72,1080.49,Standard,6.0,4.2,False,GBP
ORD-102005,2025-01-19,CUST-01017,Consumer,North,Mobile App,Office Supplies,Art,4,49.22,0.2,157.5,44.42,Same Day,1.0,4.2,False,GBP
ORD-103874,2025-08-04,CUST-00473,Home Office,North,Web,Technology,Machines,7,158.16,0.15,941.05,126.1,Standard,6.0,2.7,False,GBP
ORD-102445,2024-10-10,CUST-00265,,East,Phone,Furniture,Chairs,2,465.72,0.0,931.44,312.96,Standard,5.0,3.7,False,GBP
ORD-103321,2025-11-24,CUST-01087,Consumer,South,Web,Office Supplies,Labels,3,27.44,0.0,82.32,27.99,Second Class,1.0,4.2,False,GBP
ORD-104999,2025-06-19,CUST-00005,Consumer,South,Phone,Office Supplies,Paper,2,13.56,0.2,21.7,6.79,First Class,2.0,5.0,False,GBP
